system:index,MATCH1_x,mean
00000000000000000eea,41Census Tract 647,0.29269606
00000000000000000eeb,41Census Tract 1147,0.259699987
00000000000000000eec,41Census Tract 17.0247,0.269451887
00000000000000000eed,41Census Tract 15.0347,0.290658546
00000000000000000ef4,41Census Tract 23.0347,0.27451395
00000000000000000f26,41Census Tract 17.0147,0.195216812
00000000000000000f2a,41Census Tract 947,0.242305145
00000000000000000f2b,41Census Tract 16.0247,0.274907169
00000000000000000f82,41Census Tract 103.0647,0.259014996
0000000000000000132f,6Census Tract 15.0247,0.253403245
1356,6Census Tract 15.0347,0.295089724
0000000000000000216f,6Census Tract 6.0247,0.269850988
2174,6Census Tract 10.0347,0.250470351
2175,6Census Tract 14.0147,0.272115074
2179,6Census Tract 11.0147,0.277226577
0000000000000000029d,39Census Tract 93.2349,0.343577644
0000000000000000029e,39Census Tract 649,0.270531615
000000000000000002a1,39Census Tract 11.1049,0.253079065
000000000000000002a5,39Census Tract 2049,0.213436915
000000000000000002a6,39Census Tract 2149,0.224433975
000000000000000002a7,39Census Tract 69.3149,0.275840125
000000000000000002c2,39Census Tract 8949,0.315196758
2.00E+08,39Census Tract 71.1549,0.288500424
000000000000000002ef,39Census Tract 81.6349,0.335848636
0000000000000000029f,39Census Tract 7.3049,0.309312096
000000000000000002a0,39Census Tract 1049,0.249018394
000000000000000002a2,39Census Tract 1349,0.213058809
000000000000000002a3,39Census Tract 1749,0.173771743
000000000000000002a4,39Census Tract 18.1049,0.161200697
000000000000000002a8,39Census Tract 69.3349,0.228136736
000000000000000002a9,39Census Tract 19.0249,0.239780419
000000000000000002bf,39Census Tract 48.1049,0.29573121
000000000000000002c0,39Census Tract 1249,0.23473718
000000000000000002c1,39Census Tract 1649,0.208676502
2.00E+07,39Census Tract 69.4249,0.279808112
2.00E+09,39Census Tract 4749,0.282582057
000000000000000002ea,39Census Tract 5249,0.164853474
000000000000000002eb,39Census Tract 63.5249,0.240791437
00000000000000000d04,42Census Tract 1949,0.101346125
00000000000000000d09,42Census Tract 2549,0.127626881
00000000000000000d16,42Census Tract 749,0.125969431
00000000000000000d17,42Census Tract 949,0.124811533
00000000000000000d27,42Census Tract 1749,0.122484752
00000000000000000d38,42Census Tract 2349,0.117010238
0.00E+00,42Census Tract 2249,0.142409141
00000000000000000ff0,49Census Tract 12.0249,0.195938108
00000000000000000ff1,49Census Tract 14.0249,0.169754604
00000000000000000ff2,49Census Tract 7.0749,0.228881355
00000000000000000ff3,49Census Tract 8.0149,0.203484964
00000000000000000ff4,49Census Tract 8.0249,0.212424619
00000000000000000ff5,49Census Tract 7.0649,0.189693779
00000000000000000ff6,49Census Tract 9.0149,0.214176169
00000000000000000ff7,49Census Tract 2549,0.224205337
00000000000000000ff8,49Census Tract 7.0349,0.231796502
00000000000000000ff9,49Census Tract 18.0249,0.190754464
1037,49Census Tract 7.0849,0.244464471
1038,49Census Tract 11.0549,0.240576085
1039,49Census Tract 11.0849,0.169770273
0000000000000000103a,49Census Tract 17.0249,0.216818467
0000000000000000103b,49Census Tract 32.0549,0.263364913
0000000000000000103f,49Census Tract 5.0649,0.245058286
1043,49Census Tract 16.0149,0.16744209
1044,49Census Tract 16.0349,0.261510589
1045,49Census Tract 18.0149,0.169520571
1046,49Census Tract 18.0349,0.245521182
1047,49Census Tract 1949,0.156182544
1048,49Census Tract 2049,0.201797129
1049,49Census Tract 2349,0.183026381
0000000000000000104c,49Census Tract 11.0749,0.209274255
00000000000000000ed9,41Census Tract 99.0551,0.173234161
00000000000000000f29,41Census Tract 103.0651,0.179689136
00000000000000000f3d,41Census Tract 3.0151,0.173623421
00000000000000000f40,41Census Tract 40.0251,0.127038366
00000000000000000f42,41Census Tract 10651,0.065386655
00000000000000000f4d,41Census Tract 16.0151,0.163514452
00000000000000000f52,41Census Tract 1951,0.155337613
00000000000000000f53,41Census Tract 41.0251,0.150776863
00000000000000000f60,41Census Tract 29.0251,0.158711558
00000000000000000f6a,41Census Tract 5151,0.064347867
00000000000000000f6d,41Census Tract 5751,0.07811747
00000000000000000f6e,41Census Tract 8651,0.180205385
00000000000000000f92,41Census Tract 5951,0.131661466
00000000000000000f9d,41Census Tract 98.0351,0.138380908
00000000000000000f9f,41Census Tract 251,0.180649403
00000000000000000fa0,41Census Tract 3.0251,0.227773856
00000000000000000fa1,41Census Tract 100.0151,0.132835824
00000000000000000ec4,41Census Tract 8.0251,0.146507821
00000000000000000eda,41Census Tract 64.0351,0.20112765
00000000000000000edb,41Census Tract 99.0451,0.160095803
00000000000000000edc,41Census Tract 22.0351,0.133412625
00000000000000000f08,41Census Tract 24.0151,0.180618126
00000000000000000f09,41Census Tract 24.0251,0.131681047
00000000000000000f0a,41Census Tract 25.0151,0.178012366
00000000000000000f0b,41Census Tract 25.0251,0.152217216
00000000000000000f0c,41Census Tract 65.0251,0.188400229
00000000000000000f0d,41Census Tract 66.0251,0.19689125
00000000000000000f0e,41Census Tract 67.0251,0.175345759
00000000000000000f0f,41Census Tract 103.0451,0.146045926
00000000000000000f10,41Census Tract 7451,0.161721489
00000000000000000f11,41Census Tract 7551,0.157919735
00000000000000000f12,41Census Tract 7651,0.155198961
00000000000000000f13,41Census Tract 7751,0.134201298
00000000000000000f14,41Census Tract 7851,0.15032702
00000000000000000f15,41Census Tract 4.0151,0.166390984
00000000000000000f16,41Census Tract 3051,0.159841638
00000000000000000f17,41Census Tract 3151,0.167934099
00000000000000000f18,41Census Tract 3251,0.155715332
00000000000000000f19,41Census Tract 33.0251,0.149337892
00000000000000000f1a,41Census Tract 34.0151,0.142218383
00000000000000000f1b,41Census Tract 5.0251,0.16682527
00000000000000000f1c,41Census Tract 4.0251,0.181999115
00000000000000000f1d,41Census Tract 6.0151,0.177086085
00000000000000000f1e,41Census Tract 6.0251,0.161210224
00000000000000000f1f,41Census Tract 7.0151,0.157280953
00000000000000000f20,41Census Tract 7.0251,0.171770708
00000000000000000f21,41Census Tract 5.0151,0.177584261
00000000000000000f22,41Census Tract 34.0251,0.13800019
00000000000000000f23,41Census Tract 35.0251,0.15273747
00000000000000000f24,41Census Tract 36.0151,0.146830972
00000000000000000f25,41Census Tract 35.0151,0.150119853
00000000000000000f2c,41Census Tract 8.0151,0.136357703
00000000000000000f2d,41Census Tract 9.0151,0.144582245
00000000000000000f2e,41Census Tract 9.0251,0.145152066
00000000000000000f2f,41Census Tract 1051,0.124960291
00000000000000000f30,41Census Tract 11.0251,0.102823503
00000000000000000f31,41Census Tract 12.0151,0.141395602
00000000000000000f32,41Census Tract 12.0251,0.155330663
00000000000000000f33,41Census Tract 13.0251,0.150226136
00000000000000000f34,41Census Tract 37.0151,0.132270587
00000000000000000f35,41Census Tract 37.0251,0.1658416
00000000000000000f36,41Census Tract 36.0251,0.168160299
00000000000000000f37,41Census Tract 38.0251,0.129855333
00000000000000000f38,41Census Tract 39.0151,0.169616612
00000000000000000f39,41Census Tract 104.0551,0.140659397
00000000000000000f3a,41Census Tract 104.1051,0.176201936
00000000000000000f3b,41Census Tract 13.0151,0.143478839
00000000000000000f3c,41Census Tract 104.0851,0.135259169
00000000000000000f3e,41Census Tract 5251,0.106002921
00000000000000000f3f,41Census Tract 40.0151,0.174160589
00000000000000000f41,41Census Tract 39.0251,0.146379181
00000000000000000f43,41Census Tract 33.0151,0.143337029
00000000000000000f44,41Census Tract 4851,0.125198901
00000000000000000f45,41Census Tract 16.0251,0.145929396
00000000000000000f46,41Census Tract 28.0151,0.134442087
00000000000000000f47,41Census Tract 83.0151,0.150826632
00000000000000000f48,41Census Tract 100.0251,0.137343151
00000000000000000f49,41Census Tract 38.0351,0.141979363
00000000000000000f4a,41Census Tract 92.0251,0.15708101
00000000000000000f4b,41Census Tract 1451,0.140433195
00000000000000000f4c,41Census Tract 1551,0.159291143
00000000000000000f4e,41Census Tract 17.0151,0.132617019
00000000000000000f4f,41Census Tract 17.0251,0.143301302
00000000000000000f50,41Census Tract 18.0151,0.131565843
00000000000000000f51,41Census Tract 18.0251,0.152450348
00000000000000000f59,41Census Tract 2051,0.126876223
00000000000000000f5a,41Census Tract 2651,0.162536268
00000000000000000f5c,41Census Tract 27.0151,0.144150927
00000000000000000f5d,41Census Tract 27.0251,0.131501046
00000000000000000f5e,41Census Tract 28.0251,0.142472104
00000000000000000f5f,41Census Tract 29.0151,0.157515643
00000000000000000f61,41Census Tract 4751,0.142904292
00000000000000000f62,41Census Tract 4951,0.11014912
00000000000000000f63,41Census Tract 5051,0.080056685
00000000000000000f64,41Census Tract 80.0151,0.143993407
00000000000000000f65,41Census Tract 80.0251,0.166491299
00000000000000000f66,41Census Tract 8151,0.135363931
00000000000000000f67,41Census Tract 82.0251,0.150379061
00000000000000000f68,41Census Tract 8451,0.161409093
00000000000000000f69,41Census Tract 8551,0.181342623
00000000000000000f6b,41Census Tract 5551,0.151601116
00000000000000000f6c,41Census Tract 5651,0.094282298
00000000000000000f6f,41Census Tract 8751,0.163279947
00000000000000000f70,41Census Tract 8851,0.176163259
00000000000000000f71,41Census Tract 9051,0.184051588
00000000000000000f72,41Census Tract 91.0151,0.136312848
00000000000000000f8d,41Census Tract 104.1151,0.132905915
00000000000000000f8f,41Census Tract 92.0151,0.154932921
00000000000000000f90,41Census Tract 93.0151,0.155235181
00000000000000000f91,41Census Tract 95.0151,0.179379638
00000000000000000f93,41Census Tract 96.0351,0.14498203
00000000000000000f94,41Census Tract 96.0451,0.126081412
00000000000000000f95,41Census Tract 96.0551,0.149216047
00000000000000000f96,41Census Tract 95.0251,0.16035138
00000000000000000f97,41Census Tract 38.0151,0.132636276
00000000000000000f98,41Census Tract 7951,0.149432429
00000000000000000f99,41Census Tract 83.0251,0.179115799
00000000000000000f9a,41Census Tract 96.0651,0.151995381
00000000000000000f9b,41Census Tract 97.0151,0.163968862
00000000000000000f9c,41Census Tract 97.0251,0.162458609
00000000000000000f9e,41Census Tract 98.0451,0.14651146
1871,22Census Tract 218.0351,0.227173155
1874,22Census Tract 202.0251,0.140128201
1875,22Census Tract 223.0351,0.199011977
00000000000000000ee6,41Census Tract 5153,0.20954962
0000000000000000110a,53Census Tract 723.1153,0.203419566
0000000000000000110c,53Census Tract 718.0853,0.175824899
1173,53Census Tract 717.0353,0.184665483
000000000000000011da,53Census Tract 62053,0.212372133
1.10E+04,53Census Tract 635.0153,0.21673607
1.10E+05,53Census Tract 635.0253,0.230548147
1.10E+08,53Census Tract 712.0853,0.273930878
00000000000000001d28,27Census Tract 3853,0.151796074
00000000000000001d38,27Census Tract 1052.0153,0.174370011
00000000000000001d3c,27Census Tract 103453,0.221134467
00000000000000001d3d,27Census Tract 103753,0.146238759
00000000000000001d3f,27Census Tract 104853,0.149050529
00000000000000001d40,27Census Tract 104953,0.15236025
00000000000000001d52,27Census Tract 2453,0.161716692
00000000000000001d53,27Census Tract 106453,0.19182327
00000000000000001d5b,27Census Tract 3253,0.294999198
00000000000000001d64,27Census Tract 8553,0.181088622
00000000000000001d67,27Census Tract 119.9853,0.270301295
00000000000000001d6d,27Census Tract 249.0353,0.232587829
00000000000000001d74,27Census Tract 240.0453,0.186275483
00000000000000001d94,27Census Tract 126253,0.103174941
00000000000000001d95,27Census Tract 126153,0.059483567
00000000000000002ae2,6Census Tract 10953,0.248374588
00000000000000002b08,6Census Tract 125.0253,0.108878171
000000000000000010ff,53Census Tract 714.1153,0.282055772
1100,53Census Tract 715.0453,0.229259795
1101,53Census Tract 717.0453,0.175276394
1102,53Census Tract 717.0753,0.203456021
1103,53Census Tract 718.0653,0.187733925
1104,53Census Tract 721.0653,0.235808127
1106,53Census Tract 60853,0.215731237
1107,53Census Tract 9400.0853,0.266275163
1108,53Census Tract 721.1253,0.223043705
1109,53Census Tract 723.0753,0.226270831
0000000000000000110b,53Census Tract 723.1253,0.234375423
0000000000000000110e,53Census Tract 731.2653,0.28181863
1171,53Census Tract 714.0953,0.270533333
1172,53Census Tract 60753,0.220035595
1174,53Census Tract 62453,0.222400883
000000000000000011c1,53Census Tract 61253,0.200034858
000000000000000011c2,53Census Tract 61453,0.140285302
000000000000000011c3,53Census Tract 61553,0.170794609
000000000000000011c4,53Census Tract 616.0153,0.100476923
000000000000000011c5,53Census Tract 61853,0.181830976
000000000000000011dc,53Census Tract 62353,0.235823639
000000000000000011dd,53Census Tract 62553,0.206844713
000000000000000011de,53Census Tract 62953,0.181433707
1.10E+01,53Census Tract 63253,0.241134636
1.10E+02,53Census Tract 63353,0.254652544
1.10E+03,53Census Tract 63453,0.264833331
0000000000000000121d,53Census Tract 61353,0.183038909
1227,53Census Tract 718.0553,0.176589225
0000000000000000122c,53Census Tract 609.0453,0.20377173
000000000000000014bd,6Census Tract 253,0.17919327
000000000000000014be,6Census Tract 353,0.160233962
000000000000000014bf,6Census Tract 453,0.163446741
000000000000000014c8,6Census Tract 853,0.164897865
000000000000000014d0,6Census Tract 953,0.192601366
00000000000000001d27,27Census Tract 110953,0.253342238
00000000000000001d29,27Census Tract 103953,0.14241546
00000000000000001d2b,27Census Tract 101253,0.266918114
00000000000000001d2c,27Census Tract 110453,0.217347435
00000000000000001d2d,27Census Tract 110853,0.242768064
00000000000000001d32,27Census Tract 125953,0.171508513
00000000000000001d33,27Census Tract 126053,0.14886212
00000000000000001d34,27Census Tract 111253,0.225628168
00000000000000001d35,27Census Tract 111353,0.197288198
00000000000000001d36,27Census Tract 111453,0.295572709
00000000000000001d37,27Census Tract 1052.0453,0.101128523
00000000000000001d39,27Census Tract 102153,0.27254736
00000000000000001d3a,27Census Tract 102853,0.281248432
00000000000000001d3b,27Census Tract 103153,0.222493457
00000000000000001d3e,27Census Tract 104453,0.041720118
00000000000000001d41,27Census Tract 105453,0.088210719
00000000000000001d42,27Census Tract 105753,0.125199879
00000000000000001d43,27Census Tract 106253,0.171089085
00000000000000001d44,27Census Tract 106653,0.248517046
00000000000000001d45,27Census Tract 106953,0.157229048
00000000000000001d46,27Census Tract 107053,0.192440187
00000000000000001d47,27Census Tract 108753,0.180511639
00000000000000001d48,27Census Tract 108953,0.253422298
00000000000000001d49,27Census Tract 108053,0.23914906
00000000000000001d4a,27Census Tract 109353,0.237575116
00000000000000001d4b,27Census Tract 109753,0.186180791
